"","max_dep","max_curv"
"1",81.859375,86.0408205537883
"2",83.4384765625,65.8953873069529
"3",80.244140625,50.5101467776633
"4",59.4580078125,191.938761876806
"5",20.302734375,65.6632518944992
"6",44.98046875,55.0000435450253
"7",87.40673828125,60.5509841593256
"8",57.041015625,65.6632909109902
"9",61.2158203125,40.6122321340007
"10",83.458984375,65.5306104360405
